ISIN;Название;Эффективная доходность (YTM), %;Кредитное качество (рэнкинг);Кредитное качество (число, max=10);Коэф. Ликвидности (max=100);Лет до даты;Цена, % от номинала;Событие в дату;Текущий номинал;НКД;Размер купона;Текущий купон, %;Купон (раз/год);Тип купона;Тип эмитента;Текущая цена + НКД;чистая прибыль;ROI (всего)
RU000A106XQ9;СберИОС586;0; AA;9;11,9;1;90,4;погашение;1000;0,1;0,1;0,01;1;фиксированный;корпоративные;904,1;96;0,106182944
RU000A105559;ФСК РС1Р6;16,2; AA;9;29,4;0,8;94,89;право продать (put);1000;14,3;21,69;8,7;4;фиксированный;корпоративные;963,2;101,87;0,105762043
RU000A108WV7; Фордевинд6;20,4; B;3;22,5;0,7;100,81;право продать (put);1000;15,34;16,44;20;12;фиксированный;корпоративные;1023,44;108,08;0,105604628
RU000A106F08;МИКРАН БО1;22,5; BB-;5;38,4;0,7;94,99;погашение;1000;11,3;31,16;12,5;4;фиксированный;корпоративные;961,2;101,12;0,105201831
RU000A10B0B0;ЛСР БО1Р10;19,2; BB;6;51,8;0,8;104,91;право продать (put);1000;16,44;19,73;24;12;фиксированный;корпоративные;1065,54;112,03;0,105139178
RU000A10AS28;БинФарм1P4;18,5; BB;6;52,1;0,8;106,05;право продать (put);1000;15,37;20,96;25,5;12;фиксированный;корпоративные;1075,87;112,77;0,104817497
RU000A10AXP8;ВсИнстр1Р4;17,2; BB;6;43,6;0,8;105,93;погашение;1000;6,58;19,73;24;12;фиксированный;корпоративные;1065,88;111,69;0,104786655
RU000A102CR0;МосОб35015;15,4; AA;9;44,3;1;91,81;погашение;300;3,67;4,45;5,95;4;фиксированный;субфедеральные/муниципальные;921,77;96,03;0,104180002
RU000A1065M8; АйДиКоле03;25,3; B+;4;39;0,5;96,69;погашение;1000;5,75;12,33;15;12;фиксированный;корпоративные;972,65;101,33;0,104179304
RU000A103QQ0;НКНХ 1Р-02;17; AA;9;19,3;0,9;93,41;право продать (put);1000;8,76;40,89;8,2;2;фиксированный;корпоративные;942,86;98,03;0,103970897
RU000A1094U1;Байсэл 1Р1;25,6; BB-;5;37,2;0,8;101,36;право продать (put);1000;58,4;61,08;24,5;4;фиксированный;корпоративные;1072;111,24;0,103768657
RU000A1064X8;ЗАСЛОН 1Р1;21,9; BB-;5;43,9;0,5;95,95;погашение;1000;3,42;62,33;12,5;2;фиксированный;корпоративные;962,92;99,41;0,103238068
RU000A106PW3;НовТехнБ2;22,6; BB;6;44,6;0,8;93,8;право продать (put);1000;25,99;63,08;12,65;2;фиксированный;корпоративные;963,99;99,09;0,102791523
RU000A10B461;NSKATD-03;23,1; BB;6;52,2;0,9;109,35;вероятность выкупа (call);1000;7,12;21,37;26;12;фиксированный;корпоративные;1100,62;113,08;0,102742091
RU000A1077X0;ИнтЛиз1Р07;22,9; BB;6;51,3;1;97,7;погашение;520;4,56;6,84;16;12;фиксированный;корпоративные;981,56;100,52;0,102408411
RU000A103QH9;ЭталФинП03;26,2; BB;6;53,3;0,9;93,05;погашение;450;4,49;10,21;9,1;4;фиксированный;корпоративные;934,99;95,64;0,102289864
RU000A103NU9;Автодор4Р1;17,2; AA;9;34,5;0,9;93,32;погашение;1000;10,24;39,64;7,95;2;фиксированный;корпоративные;943,44;96,2;0,101967269
RU000A106JQ8; СберСIB547;0; AA;9;16,6;4,8;90,8;погашение;1000;0,02;0,5;0,01;0;фиксированный;корпоративные;908,02;91,98;0,101297328
RU000A105GN3;БорецКЗО26;15,3; BB;6;48;0,9;92,89;погашение;1000;6,5;30;6;2;фиксированный;корпоративные;935,4;94,6;0,101133205
RU000A10AXH5;Магнит5P02;14,7; AA;9;46,3;0,9;106,29;погашение;1000;5,89;17,67;21,5;12;фиксированный;корпоративные;1068,79;107,91;0,100964642
RU000A103NE3;РегПрод1Р2;28; C;1;26,5;0,8;93,99;погашение;500;8,19;14,34;11,5;4;фиксированный;корпоративные;948,09;94,93;0,100127625
RU000A102986;СУЭК-Ф1P6R;22,3; BBB;7;33,5;0,5;97,19;право продать (put);1000;4,04;73,55;6,7;2;фиксированный;корпоративные;975,94;97,61;0,100016394
RU000A106A86;iКарРус1P2;25,6; BB;6;55,6;0,6;94,42;погашение;1000;22,62;31,66;12,7;4;фиксированный;корпоративные;966,82;96,5;0,099811754
RU000A10ARS4;МОНОП 1P03;62,2; B+;4;65,8;0,3;94,79;погашение;1000;21,05;21,78;26,5;12;фиксированный;корпоративные;968,95;96,39;0,099478817
RU000A1032X5;ТЕХЛиз 1P4;26,6; B+;4;40,5;0,5;94,63;погашение;800;1,88;7,07;10,75;12;фиксированный;корпоративные;948,18;94,24;0,099390411
RU000A105RZ4;ГазКЗ-27Е;8,8; AA;9;42,7;1,3;91,3;погашение;1000;10,32;15;1,5;1;фиксированный;корпоративные;923,32;91,68;0,099293853
RU000A10BW62;МТС 2P-12;16,4; AA;9;52,9;0,7;101,69;право продать (put);1000;0,49;14,79;18;12;фиксированный;корпоративные;1017,39;100,93;0,099204828
RU000A104ZU1;Шевченк1Р4;21,6; B;3;36,8;0,7;90,99;погашение;750;0;0,02;0,01;4;плавающий;корпоративные;909,9;90,14;0,099065831
RU000A103U69;МоторТ1Р03;24,7; B;3;29;0,9;94,57;погашение;500;4,18;14,65;11,75;4;фиксированный;корпоративные;949,88;94,07;0,099033562
RU000A106540;МВ ФИН 1Р4;22,6; BB;6;48,6;0,5;101,8;погашение;1000;6,16;62,33;13,05;4;фиксированный;корпоративные;1024,16;100,5;0,098129199
RU000A108UR9;РЕСОЛиБП26;8; BBB;7;17,6;1,9;118,99;право продать (put);1000;15,21;46,12;18,5;4;фиксированный;корпоративные;1205,11;117,73;0,097692327
RU000A106R53;Автодор5Р3;17,4; AA;9;36,8;0,8;96,95;погашение;1000;24,67;30,34;12,17;4;фиксированный;корпоративные;994,17;96,85;0,097417947
RU000A10B4V0;ЧеркизБ2P1;8,1; A;8;46,3;1,4;103,9;погашение;1000;1,78;8,88;10,8;12;фиксированный;корпоративные;1040,78;101,3;0,097330848
RU000A108BX7;ТатнхимP02;23,1; B;3;40,2;0,5;102,39;право продать (put);1000;6,53;43,56;26,5;6;фиксированный;корпоративные;1030,43;100,25;0,097289481
RU000A106NT4;ПИМ БО-02;23,2; B+;4;38,2;0,8;97,58;погашение;1000;34,56;36,15;14,5;4;фиксированный;корпоративные;1010,36;98,09;0,097084208
RU000A108AK6; Фордевинд5;24,5; B;3;38,7;0,5;102,11;право продать (put);1000;11,84;22,19;27;12;фиксированный;корпоративные;1032,94;100,2;0,097004666
RU000A10ANF0;СберИОС673;0; AA;9;11,3;4,4;91,3;погашение;1000;0;0,01;0,01;13;фиксированный;корпоративные;913;87,57;0,095914567
RU000A106SF2;ИнтЛиз1Р06;25,5; BB;6;49,7;0,8;95,89;погашение;670;15,36;22,55;13,5;4;фиксированный;корпоративные;974,26;93,39;0,095857369
RU000A101DA6; sРуСол клА;0; n/a;;13,6;0,1;89,7;право продать (put);524,21;15,67;21,21;8,84;4;фиксированный;корпоративные;912,67;87,33;0,095686283
RU000A10AJX1; СбКИБ1P40;0; AA;9;8,7;1,7;91,3;погашение;1000;0;0;0;0;нулевой;корпоративные;913;87;0,095290252
XS0088543193;RUS-28;6,1; AAA;10;43,6;2,7;116,09;погашение;1000;43,21;63,75;12,75;2;фиксированный;государственные;1204,11;114,64;0,095207249
RU000A106EM8;БалтЛизБП8;20,2; BBB;7;50,6;0,6;101,9;право продать (put);1000;9,58;17,96;10,7;12;фиксированный;корпоративные;1028,58;97,14;0,09444088
RU000A105UC7;Титан-5 А;12,8; n/a;;37,1;0,2;90,99;право продать (put);450,25;3,94;11,96;10,65;4;фиксированный;корпоративные;913,84;86,16;0,094283463
RU000A108LS6;ГПБ004Р08;14,1; AA;9;19,7;0,7;91,4;погашение;1000;0,03;0,1;0,01;1;фиксированный;корпоративные;914,03;85,97;0,094055994
RU000A106J38;ТрансФ1P09;32,6; BB;6;24,7;0,7;95,14;право продать (put);1000;65,34;112,19;18,5;2;плавающий;корпоративные;1016,74;95,45;0,093878474
RU000A109SM2;Байсэл 1Р2;22,2; BB-;5;29,7;0,5;102,53;право продать (put);1000;8,63;65,45;26,25;4;фиксированный;корпоративные;1033,93;96,97;0,093787781
RU000A104B04;Петснаб1Р1;24,9; B;3;17,1;1,1;95,28;погашение;318;2,77;3,46;13,25;12;фиксированный;корпоративные;955,57;89,41;0,09356719
RU000A10A6U8;РОЛЬФ 1Р05;17,9; BB;6;40,6;0,6;105,1;погашение;1000;0,71;21,37;26;12;фиксированный;корпоративные;1051,71;97,88;0,093067481
BYM000001818;РесБел 331;8,1; n/a;;40,7;1,7;99,5;погашение;1000;24,86;38,23;7,63;2;фиксированный;государственные;1019,86;94,83;0,092983351
RU000A104JY7;СберИОС524;0; AA;9;10,2;1,6;91,5;погашение;1000;0,03;0,1;0,01;1;фиксированный;корпоративные;915,03;85,07;0,092969629
RU000A108E98;ТАЛК001P01;22,7; B+;4;36,3;0,5;98,47;погашение;1000;9,59;14,38;17,5;12;фиксированный;корпоративные;994,29;91,99;0,092518279
RU000A1040S8;Ульоб34004;17,2; B+;4;38,9;1;95,3;погашение;500;5,89;11,9;9,55;4;фиксированный;субфедеральные/муниципальные;958,89;88,71;0,092513218
RU000A106FM5;ИАДОМ 1P34;0; AA;9;13,7;0,6;98,44;право продать (put);811,13;11,76;12,6;21,9;12;плавающий;корпоративные;996,16;92,04;0,092394796
RU000A1035Y6;БМБанкП08;15,8; AA;9;20,6;0,6;91,56;погашение;1000;0,04;0,05;8,05;2;фиксированный;корпоративные;915,64;84,41;0,092186886
RU000A106CJ8; ЛаймЗайм03;26,4; B;3;42,4;0,6;96,75;погашение;600;0,27;8,14;16,5;12;фиксированный;корпоративные;967,77;89,21;0,092180993
RU000A106SP1;Новотр 1Р4;16,3; A;8;45;0,8;97,92;погашение;1000;20,47;30,54;12,25;4;фиксированный;корпоративные;999,67;91,95;0,091980354
RU000A10AV31;iКарРус1P5;23,6; BB;6;54;0,5;102,05;погашение;1000;10,48;20,96;25,5;12;фиксированный;корпоративные;1030,98;94,78;0,091931948
RU000A10BGY3;МТС 2P-10;16; AA;9;43,8;0,7;103;право продать (put);1000;2,11;15,82;19,25;12;фиксированный;корпоративные;1032,11;94,45;0,091511564
RU000A10B0C8;МЕТАЛИНP12;8,6; AA;9;43,2;1,3;102,45;погашение;1000;6,99;8,38;10,2;12;фиксированный;корпоративные;1031,49;94,21;0,091333896
RU000A10ASB8;Россет1Р15;15,9; AA;9;48,6;0,8;104,64;погашение;1000;16,49;17,67;21,5;12;фиксированный;корпоративные;1062,89;96,14;0,090451505
RU000A107TB7;Боржоми1Р2;17,9; BBB;7;37,6;0,8;100,33;право продать (put);1000;32,14;43,01;16,1;4;фиксированный;корпоративные;1035,44;93,59;0,090386696
RU000A0JWV89;Акрон Б1P1;11,8; A;8;24,2;0,9;92,86;погашение;1000;2,55;14,96;3;2;фиксированный;корпоративные;931,15;83,81;0,090006981
RU000A1074N8;ПрактЛК1Р2;22; BB;6;32,6;1,1;97,78;погашение;400;3,27;5,33;15,7;12;фиксированный;корпоративные;981,07;88,22;0,089922228
RU000A101QL5;ГТЛК 1P-17;20,1; BBB;7;43,8;0,6;93,9;право продать (put);1000;12,64;18,55;7,44;4;фиксированный;корпоративные;951,64;85,46;0,089802867
RU000A105146;ПИК К 1P5;11,6; BBB;7;48;1,1;94,5;погашение;1000;24,66;28,36;5,63;2;фиксированный;корпоративные;969,66;87,06;0,089784048
RU000A106MQ2;ВТБ Б1-330;11,8; AA;9;15,6;0,8;91,8;погашение;1000;0,02;0,02;0,01;4;фиксированный;корпоративные;918,02;82,04;0,089366245
RU000A109BP1; СберСIB873;0; AA;9;3,7;0,9;91,8;погашение;1000;0;0;0;0;нулевой;корпоративные;918;82;0,089324619
RU000A1057P8;РусГидрБП6;15,5; AA;9;35,5;0,9;94,78;погашение;1000;9,32;42,38;8,5;2;фиксированный;корпоративные;957,12;85,26;0,089079739
RU000A102WC0;СберИОС431;0; AA;9;15,4;0,5;91,8;погашение;1000;0,45;0,5;0,01;0;фиксированный;корпоративные;918,45;81,55;0,088790898
RU000A107GT6;СЕЛЛСерв1;21,6; B;3;39,8;0,5;103,38;право продать (put);1000;7,4;22,19;27;12;фиксированный;корпоративные;1041,2;91,94;0,088301959
RU000A107GV2;ЛКЭвол1Р01;22,3; BB-;5;27,8;1,2;97,68;погашение;416,9;6,31;17,41;16,75;4;фиксированный;корпоративные;983,11;86,53;0,0880166
RU000A10A869;РФ ЗО 28 Д;5,9; AAA;10;57,5;2,7;116,9;погашение;1000;43,21;63,75;12,75;2;фиксированный;государственные;1212,21;106,54;0,087889062
RU000A0JXPG2;ГТЛК 1P-04;19,9; BBB;7;41,7;0,5;97,23;право продать (put);1000;4,05;30,74;12,33;4;фиксированный;корпоративные;976,35;85,13;0,087192093
RU000A1059P4;ЛУКОЙЛ 27;5,7; AA;9;37,8;1,5;95,89;погашение;1000;0;14;2,8;2;фиксированный;корпоративные;958,9;83,1;0,0866618
RU000A1062J1;РКСЭталон2;19,9; B;3;40,7;1,3;96,26;право продать (put);345,93;2,4;3,23;11;12;фиксированный;корпоративные;965;83,45;0,086476684
RU000A103G00;sСТМ 1P2;18,9; BBB;7;49,5;0,7;93,77;погашение;1000;22,64;43,38;8,7;2;фиксированный;корпоративные;960,34;83,04;0,086469375
RU000A106Z38;Джи-гр 2Р3;21,4; BB;6;48,3;0,9;97,76;погашение;600;6,58;23,04;15,4;4;фиксированный;корпоративные;984,18;84,94;0,086305351
RU000A108BQ1;ЦентрИБ13;18,4; BB;6;24,1;0,5;101,51;право продать (put);1000;2,3;104,71;17;2;фиксированный;корпоративные;1017,4;87,31;0,085816788
RU000A0ZZYW2;ОФЗ 26226;13,8; AAA;10;73,1;0,9;95,36;погашение;1000;3,92;39,64;7,95;2;фиксированный;государственные;957,52;82,12;0,085763222
RU000A101DB4; sРуСол клБ;29,1; n/a;;30,1;0,1;89,7;право продать (put);603,21;24,19;30,49;16,77;4;фиксированный;корпоративные;921,19;78,81;0,085552383
RU000A10BRN3;СибКХП 1P4;29,2; B;3;41,6;0,6;105,55;право продать (put);1000;14,58;23,01;28;12;фиксированный;корпоративные;1070,08;90,99;0,085031026
RU000A10BU23;НорНик1P11;8,4; AA;9;40,2;1,1;98,93;право продать (put);1000;1,53;5,75;7;12;фиксированный;корпоративные;990,83;83,92;0,084696668
RU000A106AH6;О'КЕЙ Б1Р5;21,4; BB;6;42,5;0,6;95,6;право продать (put);1000;19,96;29,29;11,75;4;фиксированный;корпоративные;975,96;82,62;0,084655109
RU000A1067T9;ЭконЛиз1Р4;24,5; B+;4;31,6;0,5;95,76;погашение;1000;28,77;34,9;14;4;фиксированный;корпоративные;986,37;83,43;0,084582864
RU000A103PC2;АВТОБФ БП3;16,3; BBB;7;28,6;0,9;95,53;погашение;1000;12,88;49,86;8,9;2;фиксированный;корпоративные;968,18;81,68;0,084364478
RU000A10A6B8;РусГид2Р02;16,1; AA;9;17,7;0,6;104,3;погашение;1000;1,26;18,9;23;12;фиксированный;корпоративные;1044,26;88,04;0,084308506
RU000A101UW4;sСоц.раз02;24,9; n/a;;16,5;1,2;95,88;погашение;251,81;2,03;10,35;16,31;4;фиксированный;корпоративные;960,83;80,57;0,083854584
RU000A104Z71;БинФарм1P2;19,1; BB;6;37,6;0,5;99,85;право продать (put);1000;4,79;43,63;10,35;4;фиксированный;корпоративные;1003,29;83,97;0,083694645
RU000A1016N9;СвердлОбл6;16,5; A;8;27,8;1,1;94,97;погашение;500;4,31;8,35;6,7;4;фиксированный;субфедеральные/муниципальные;954,01;79,39;0,083217157
RU000A1026H0;ГИДРОМАШБ3;18,7; BBB;7;40,1;0,9;98,39;право продать (put);1000;13,15;79,78;7,95;2;фиксированный;корпоративные;997,05;82,73;0,082974776
